Year,Month,Day,Hour,Week,Drink,Number of Drinks Sold,Sales ($)
2023,6,4,11,2,Taro Bubble Tea,1,6.75
2023,6,4,11,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,4,11,2,Black Sugar Coffee Jelly,7,45.5
2023,6,4,11,2,Strawberry Milk,4,32
2023,6,4,11,2,Tiger Mango Sago,5,40
2023,6,4,11,2,Passion Fruit Tea,7,38.5
2023,6,4,11,2,Golden Oolong Tea,6,33.0
2023,6,4,11,2,Red Bean Matcha Milk,6,40.5
2023,6,4,11,2,Jasmine Green Tea,4,19.0
2023,6,5,0,2,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,6,5,0,2,Taro Bubble Tea,3,20.25
2023,6,5,0,2,Matcha Black Sugar Boba Milk,2,13.5
2023,6,5,0,2,Black Sugar Coffee Jelly,7,45.5
2023,6,5,0,2,Strawberry Milk,5,40
2023,6,5,0,2,Tiger Mango Sago,2,16
2023,6,5,0,2,Passion Fruit Tea,3,16.5
2023,6,5,0,2,Golden Oolong Tea,4,22.0
2023,6,5,0,2,Red Bean Matcha Milk,7,47.25
2023,6,5,0,2,Jasmine Green Tea,3,14.25
2023,6,5,1,2,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,6,5,1,2,Taro Bubble Tea,3,20.25
2023,6,5,1,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,5,1,2,Black Sugar Coffee Jelly,1,6.5
2023,6,5,1,2,Strawberry Milk,4,32
2023,6,5,1,2,Tiger Mango Sago,6,48
2023,6,5,1,2,Passion Fruit Tea,1,5.5
2023,6,5,1,2,Golden Oolong Tea,4,22.0
2023,6,5,1,2,Red Bean Matcha Milk,4,27.0
2023,6,5,1,2,Jasmine Green Tea,6,28.5
2023,6,5,2,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,5,2,2,Taro Bubble Tea,2,13.5
2023,6,5,2,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,5,2,2,Black Sugar Coffee Jelly,7,45.5
2023,6,5,2,2,Strawberry Milk,2,16
2023,6,5,2,2,Tiger Mango Sago,5,40
2023,6,5,2,2,Passion Fruit Tea,6,33.0
2023,6,5,2,2,Golden Oolong Tea,7,38.5
2023,6,5,2,2,Red Bean Matcha Milk,6,40.5
2023,6,5,2,2,Jasmine Green Tea,6,28.5
2023,6,5,3,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,5,3,2,Taro Bubble Tea,7,47.25
2023,6,5,3,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,5,3,2,Black Sugar Coffee Jelly,2,13.0
2023,6,5,3,2,Strawberry Milk,5,40
2023,6,5,3,2,Tiger Mango Sago,1,8
2023,6,5,3,2,Passion Fruit Tea,4,22.0
2023,6,5,3,2,Golden Oolong Tea,3,16.5
2023,6,5,3,2,Red Bean Matcha Milk,1,6.75
2023,6,5,3,2,Jasmine Green Tea,4,19.0
2023,6,5,4,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,5,4,2,Taro Bubble Tea,4,27.0
2023,6,5,4,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,5,4,2,Black Sugar Coffee Jelly,5,32.5
2023,6,5,4,2,Strawberry Milk,1,8
2023,6,5,4,2,Tiger Mango Sago,1,8
2023,6,5,4,2,Passion Fruit Tea,3,16.5
2023,6,5,4,2,Golden Oolong Tea,7,38.5
2023,6,5,4,2,Red Bean Matcha Milk,4,27.0
2023,6,5,4,2,Jasmine Green Tea,7,33.25
2023,6,5,5,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,5,5,2,Taro Bubble Tea,6,40.5
2023,6,5,5,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,5,5,2,Black Sugar Coffee Jelly,7,45.5
2023,6,5,5,2,Strawberry Milk,1,8
2023,6,5,5,2,Tiger Mango Sago,7,56
2023,6,5,5,2,Passion Fruit Tea,3,16.5
2023,6,5,5,2,Golden Oolong Tea,2,11.0
2023,6,5,5,2,Red Bean Matcha Milk,2,13.5
2023,6,5,5,2,Jasmine Green Tea,4,19.0
2023,6,5,6,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,5,6,2,Taro Bubble Tea,2,13.5
2023,6,5,6,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,5,6,2,Black Sugar Coffee Jelly,3,19.5
2023,6,5,6,2,Strawberry Milk,4,32
2023,6,5,6,2,Tiger Mango Sago,3,24
2023,6,5,6,2,Passion Fruit Tea,5,27.5
2023,6,5,6,2,Golden Oolong Tea,7,38.5
2023,6,5,6,2,Red Bean Matcha Milk,2,13.5
2023,6,5,6,2,Jasmine Green Tea,3,14.25
2023,6,5,7,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,5,7,2,Taro Bubble Tea,6,40.5
2023,6,5,7,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,5,7,2,Black Sugar Coffee Jelly,4,26.0
2023,6,5,7,2,Strawberry Milk,7,56
2023,6,5,7,2,Tiger Mango Sago,6,48
2023,6,5,7,2,Passion Fruit Tea,1,5.5
2023,6,5,7,2,Golden Oolong Tea,2,11.0
2023,6,5,7,2,Red Bean Matcha Milk,6,40.5
2023,6,5,7,2,Jasmine Green Tea,1,4.75
2023,6,5,8,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,5,8,2,Taro Bubble Tea,7,47.25
2023,6,5,8,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,5,8,2,Black Sugar Coffee Jelly,4,26.0
2023,6,5,8,2,Strawberry Milk,7,56
2023,6,5,8,2,Tiger Mango Sago,2,16
2023,6,5,8,2,Passion Fruit Tea,4,22.0
2023,6,5,8,2,Golden Oolong Tea,7,38.5
2023,6,5,8,2,Red Bean Matcha Milk,5,33.75
2023,6,5,8,2,Jasmine Green Tea,4,19.0
2023,6,5,9,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,5,9,2,Taro Bubble Tea,5,33.75
2023,6,5,9,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,5,9,2,Black Sugar Coffee Jelly,1,6.5
2023,6,5,9,2,Strawberry Milk,5,40
2023,6,5,9,2,Tiger Mango Sago,3,24
2023,6,5,9,2,Passion Fruit Tea,4,22.0
2023,6,5,9,2,Golden Oolong Tea,5,27.5
2023,6,5,9,2,Red Bean Matcha Milk,1,6.75
2023,6,5,9,2,Jasmine Green Tea,3,14.25
2023,6,5,10,2,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,6,5,10,2,Taro Bubble Tea,2,13.5
2023,6,5,10,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,5,10,2,Black Sugar Coffee Jelly,3,19.5
2023,6,5,10,2,Strawberry Milk,6,48
2023,6,5,10,2,Tiger Mango Sago,5,40
2023,6,5,10,2,Passion Fruit Tea,7,38.5
2023,6,5,10,2,Golden Oolong Tea,6,33.0
2023,6,5,10,2,Red Bean Matcha Milk,4,27.0
2023,6,5,10,2,Jasmine Green Tea,3,14.25
2023,6,5,11,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,5,11,2,Taro Bubble Tea,7,47.25
2023,6,5,11,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,5,11,2,Black Sugar Coffee Jelly,5,32.5
2023,6,5,11,2,Strawberry Milk,7,56
2023,6,5,11,2,Tiger Mango Sago,5,40
2023,6,5,11,2,Passion Fruit Tea,6,33.0
2023,6,5,11,2,Golden Oolong Tea,5,27.5
2023,6,5,11,2,Red Bean Matcha Milk,7,47.25
2023,6,5,11,2,Jasmine Green Tea,5,23.75
2023,6,6,0,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,6,0,2,Taro Bubble Tea,1,6.75
2023,6,6,0,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,6,0,2,Black Sugar Coffee Jelly,1,6.5
2023,6,6,0,2,Strawberry Milk,3,24
2023,6,6,0,2,Tiger Mango Sago,7,56
2023,6,6,0,2,Passion Fruit Tea,5,27.5
2023,6,6,0,2,Golden Oolong Tea,2,11.0
2023,6,6,0,2,Red Bean Matcha Milk,3,20.25
2023,6,6,0,2,Jasmine Green Tea,5,23.75
2023,6,6,1,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,6,1,2,Taro Bubble Tea,6,40.5
2023,6,6,1,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,6,1,2,Black Sugar Coffee Jelly,5,32.5
2023,6,6,1,2,Strawberry Milk,1,8
2023,6,6,1,2,Tiger Mango Sago,2,16
2023,6,6,1,2,Passion Fruit Tea,4,22.0
2023,6,6,1,2,Golden Oolong Tea,2,11.0
2023,6,6,1,2,Red Bean Matcha Milk,6,40.5
2023,6,6,1,2,Jasmine Green Tea,5,23.75
2023,6,6,2,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,6,2,2,Taro Bubble Tea,1,6.75
2023,6,6,2,2,Matcha Black Sugar Boba Milk,2,13.5
2023,6,6,2,2,Black Sugar Coffee Jelly,4,26.0
2023,6,6,2,2,Strawberry Milk,4,32
2023,6,6,2,2,Tiger Mango Sago,4,32
2023,6,6,2,2,Passion Fruit Tea,4,22.0
2023,6,6,2,2,Golden Oolong Tea,3,16.5
2023,6,6,2,2,Red Bean Matcha Milk,5,33.75
2023,6,6,2,2,Jasmine Green Tea,7,33.25
2023,6,6,3,2,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,6,6,3,2,Taro Bubble Tea,4,27.0
2023,6,6,3,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,6,3,2,Black Sugar Coffee Jelly,1,6.5
2023,6,6,3,2,Strawberry Milk,6,48
2023,6,6,3,2,Tiger Mango Sago,2,16
2023,6,6,3,2,Passion Fruit Tea,2,11.0
2023,6,6,3,2,Golden Oolong Tea,1,5.5
2023,6,6,3,2,Red Bean Matcha Milk,4,27.0
2023,6,6,3,2,Jasmine Green Tea,1,4.75
2023,6,6,4,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,6,4,2,Taro Bubble Tea,7,47.25
2023,6,6,4,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,6,4,2,Black Sugar Coffee Jelly,6,39.0
2023,6,6,4,2,Strawberry Milk,1,8
2023,6,6,4,2,Tiger Mango Sago,3,24
2023,6,6,4,2,Passion Fruit Tea,2,11.0
2023,6,6,4,2,Golden Oolong Tea,1,5.5
2023,6,6,4,2,Red Bean Matcha Milk,7,47.25
2023,6,6,4,2,Jasmine Green Tea,7,33.25
2023,6,6,5,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,6,5,2,Taro Bubble Tea,6,40.5
2023,6,6,5,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,6,5,2,Black Sugar Coffee Jelly,2,13.0
2023,6,6,5,2,Strawberry Milk,3,24
2023,6,6,5,2,Tiger Mango Sago,6,48
2023,6,6,5,2,Passion Fruit Tea,7,38.5
2023,6,6,5,2,Golden Oolong Tea,4,22.0
2023,6,6,5,2,Red Bean Matcha Milk,2,13.5
2023,6,6,5,2,Jasmine Green Tea,4,19.0
2023,6,6,6,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,6,6,2,Taro Bubble Tea,1,6.75
2023,6,6,6,2,Matcha Black Sugar Boba Milk,2,13.5
2023,6,6,6,2,Black Sugar Coffee Jelly,7,45.5
2023,6,6,6,2,Strawberry Milk,7,56
2023,6,6,6,2,Tiger Mango Sago,1,8
2023,6,6,6,2,Passion Fruit Tea,2,11.0
2023,6,6,6,2,Golden Oolong Tea,6,33.0
2023,6,6,6,2,Red Bean Matcha Milk,5,33.75
2023,6,6,6,2,Jasmine Green Tea,5,23.75
2023,6,6,7,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,6,7,2,Taro Bubble Tea,5,33.75
2023,6,6,7,2,Matcha Black Sugar Boba Milk,5,33.75
2023,6,6,7,2,Black Sugar Coffee Jelly,3,19.5
2023,6,6,7,2,Strawberry Milk,4,32
2023,6,6,7,2,Tiger Mango Sago,6,48
2023,6,6,7,2,Passion Fruit Tea,1,5.5
2023,6,6,7,2,Golden Oolong Tea,2,11.0
2023,6,6,7,2,Red Bean Matcha Milk,7,47.25
2023,6,6,7,2,Jasmine Green Tea,2,9.5
2023,6,6,8,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,6,8,2,Taro Bubble Tea,4,27.0
2023,6,6,8,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,6,8,2,Black Sugar Coffee Jelly,5,32.5
2023,6,6,8,2,Strawberry Milk,3,24
2023,6,6,8,2,Tiger Mango Sago,6,48
2023,6,6,8,2,Passion Fruit Tea,3,16.5
2023,6,6,8,2,Golden Oolong Tea,3,16.5
2023,6,6,8,2,Red Bean Matcha Milk,5,33.75
2023,6,6,8,2,Jasmine Green Tea,6,28.5
2023,6,6,9,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,6,9,2,Taro Bubble Tea,5,33.75
2023,6,6,9,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,6,9,2,Black Sugar Coffee Jelly,6,39.0
2023,6,6,9,2,Strawberry Milk,1,8
2023,6,6,9,2,Tiger Mango Sago,4,32
2023,6,6,9,2,Passion Fruit Tea,2,11.0
2023,6,6,9,2,Golden Oolong Tea,6,33.0
2023,6,6,9,2,Red Bean Matcha Milk,4,27.0
2023,6,6,9,2,Jasmine Green Tea,2,9.5
2023,6,6,10,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,6,10,2,Taro Bubble Tea,1,6.75
2023,6,6,10,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,6,10,2,Black Sugar Coffee Jelly,4,26.0
2023,6,6,10,2,Strawberry Milk,5,40
2023,6,6,10,2,Tiger Mango Sago,6,48
2023,6,6,10,2,Passion Fruit Tea,2,11.0
2023,6,6,10,2,Golden Oolong Tea,2,11.0
2023,6,6,10,2,Red Bean Matcha Milk,3,20.25
2023,6,6,10,2,Jasmine Green Tea,7,33.25
2023,6,6,11,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,6,11,2,Taro Bubble Tea,2,13.5
2023,6,6,11,2,Matcha Black Sugar Boba Milk,2,13.5
2023,6,6,11,2,Black Sugar Coffee Jelly,1,6.5
2023,6,6,11,2,Strawberry Milk,2,16
2023,6,6,11,2,Tiger Mango Sago,7,56
2023,6,6,11,2,Passion Fruit Tea,5,27.5
2023,6,6,11,2,Golden Oolong Tea,7,38.5
2023,6,6,11,2,Red Bean Matcha Milk,3,20.25
2023,6,6,11,2,Jasmine Green Tea,1,4.75
2023,6,7,0,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,7,0,2,Taro Bubble Tea,5,33.75
2023,6,7,0,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,7,0,2,Black Sugar Coffee Jelly,7,45.5
2023,6,7,0,2,Strawberry Milk,5,40
2023,6,7,0,2,Tiger Mango Sago,7,56
2023,6,7,0,2,Passion Fruit Tea,6,33.0
2023,6,7,0,2,Golden Oolong Tea,3,16.5
2023,6,7,0,2,Red Bean Matcha Milk,6,40.5
2023,6,7,0,2,Jasmine Green Tea,3,14.25
2023,6,7,1,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,7,1,2,Taro Bubble Tea,5,33.75
2023,6,7,1,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,7,1,2,Black Sugar Coffee Jelly,7,45.5
2023,6,7,1,2,Strawberry Milk,3,24
2023,6,7,1,2,Tiger Mango Sago,3,24
2023,6,7,1,2,Passion Fruit Tea,6,33.0
2023,6,7,1,2,Golden Oolong Tea,5,27.5
2023,6,7,1,2,Red Bean Matcha Milk,6,40.5
2023,6,7,1,2,Jasmine Green Tea,2,9.5
2023,6,7,2,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,7,2,2,Taro Bubble Tea,2,13.5
2023,6,7,2,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,7,2,2,Black Sugar Coffee Jelly,4,26.0
2023,6,7,2,2,Strawberry Milk,6,48
2023,6,7,2,2,Tiger Mango Sago,2,16
2023,6,7,2,2,Passion Fruit Tea,3,16.5
2023,6,7,2,2,Golden Oolong Tea,2,11.0
2023,6,7,2,2,Red Bean Matcha Milk,6,40.5
2023,6,7,2,2,Jasmine Green Tea,7,33.25
2023,6,7,3,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,7,3,2,Taro Bubble Tea,6,40.5
2023,6,7,3,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,7,3,2,Black Sugar Coffee Jelly,6,39.0
2023,6,7,3,2,Strawberry Milk,6,48
2023,6,7,3,2,Tiger Mango Sago,3,24
2023,6,7,3,2,Passion Fruit Tea,6,33.0
2023,6,7,3,2,Golden Oolong Tea,4,22.0
2023,6,7,3,2,Red Bean Matcha Milk,6,40.5
2023,6,7,3,2,Jasmine Green Tea,5,23.75
2023,6,7,4,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,7,4,2,Taro Bubble Tea,2,13.5
2023,6,7,4,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,7,4,2,Black Sugar Coffee Jelly,4,26.0
2023,6,7,4,2,Strawberry Milk,1,8
2023,6,7,4,2,Tiger Mango Sago,2,16
2023,6,7,4,2,Passion Fruit Tea,6,33.0
2023,6,7,4,2,Golden Oolong Tea,7,38.5
2023,6,7,4,2,Red Bean Matcha Milk,5,33.75
2023,6,7,4,2,Jasmine Green Tea,7,33.25
2023,6,7,5,2,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,6,7,5,2,Taro Bubble Tea,4,27.0
2023,6,7,5,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,7,5,2,Black Sugar Coffee Jelly,4,26.0
2023,6,7,5,2,Strawberry Milk,5,40
2023,6,7,5,2,Tiger Mango Sago,6,48
2023,6,7,5,2,Passion Fruit Tea,2,11.0
2023,6,7,5,2,Golden Oolong Tea,3,16.5
2023,6,7,5,2,Red Bean Matcha Milk,3,20.25
2023,6,7,5,2,Jasmine Green Tea,1,4.75
2023,6,7,6,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,7,6,2,Taro Bubble Tea,1,6.75
2023,6,7,6,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,7,6,2,Black Sugar Coffee Jelly,7,45.5
2023,6,7,6,2,Strawberry Milk,1,8
2023,6,7,6,2,Tiger Mango Sago,3,24
2023,6,7,6,2,Passion Fruit Tea,2,11.0
2023,6,7,6,2,Golden Oolong Tea,1,5.5
2023,6,7,6,2,Red Bean Matcha Milk,2,13.5
2023,6,7,6,2,Jasmine Green Tea,2,9.5
2023,6,7,7,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,7,7,2,Taro Bubble Tea,2,13.5
2023,6,7,7,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,7,7,2,Black Sugar Coffee Jelly,6,39.0
2023,6,7,7,2,Strawberry Milk,6,48
2023,6,7,7,2,Tiger Mango Sago,6,48
2023,6,7,7,2,Passion Fruit Tea,2,11.0
2023,6,7,7,2,Golden Oolong Tea,2,11.0
2023,6,7,7,2,Red Bean Matcha Milk,7,47.25
2023,6,7,7,2,Jasmine Green Tea,4,19.0
2023,6,7,8,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,7,8,2,Taro Bubble Tea,5,33.75
2023,6,7,8,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,7,8,2,Black Sugar Coffee Jelly,1,6.5
2023,6,7,8,2,Strawberry Milk,7,56
2023,6,7,8,2,Tiger Mango Sago,5,40
2023,6,7,8,2,Passion Fruit Tea,5,27.5
2023,6,7,8,2,Golden Oolong Tea,6,33.0
2023,6,7,8,2,Red Bean Matcha Milk,3,20.25
2023,6,7,8,2,Jasmine Green Tea,3,14.25
2023,6,7,9,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,7,9,2,Taro Bubble Tea,1,6.75
2023,6,7,9,2,Matcha Black Sugar Boba Milk,2,13.5
2023,6,7,9,2,Black Sugar Coffee Jelly,1,6.5
2023,6,7,9,2,Strawberry Milk,3,24
2023,6,7,9,2,Tiger Mango Sago,3,24
2023,6,7,9,2,Passion Fruit Tea,3,16.5
2023,6,7,9,2,Golden Oolong Tea,2,11.0
2023,6,7,9,2,Red Bean Matcha Milk,3,20.25
2023,6,7,9,2,Jasmine Green Tea,5,23.75
2023,6,7,10,2,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,6,7,10,2,Taro Bubble Tea,5,33.75
2023,6,7,10,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,7,10,2,Black Sugar Coffee Jelly,3,19.5
2023,6,7,10,2,Strawberry Milk,1,8
2023,6,7,10,2,Tiger Mango Sago,3,24
2023,6,7,10,2,Passion Fruit Tea,4,22.0
2023,6,7,10,2,Golden Oolong Tea,3,16.5
2023,6,7,10,2,Red Bean Matcha Milk,3,20.25
2023,6,7,10,2,Jasmine Green Tea,2,9.5
2023,6,7,11,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,7,11,2,Taro Bubble Tea,4,27.0
2023,6,7,11,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,7,11,2,Black Sugar Coffee Jelly,4,26.0
2023,6,7,11,2,Strawberry Milk,7,56
2023,6,7,11,2,Tiger Mango Sago,1,8
2023,6,7,11,2,Passion Fruit Tea,4,22.0
2023,6,7,11,2,Golden Oolong Tea,6,33.0
2023,6,7,11,2,Red Bean Matcha Milk,4,27.0
2023,6,7,11,2,Jasmine Green Tea,3,14.25
2023,6,8,0,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,8,0,2,Taro Bubble Tea,4,27.0
2023,6,8,0,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,8,0,2,Black Sugar Coffee Jelly,1,6.5
2023,6,8,0,2,Strawberry Milk,2,16
2023,6,8,0,2,Tiger Mango Sago,7,56
2023,6,8,0,2,Passion Fruit Tea,7,38.5
2023,6,8,0,2,Golden Oolong Tea,3,16.5
2023,6,8,0,2,Red Bean Matcha Milk,4,27.0
2023,6,8,0,2,Jasmine Green Tea,6,28.5
2023,6,8,1,2,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,6,8,1,2,Taro Bubble Tea,7,47.25
2023,6,8,1,2,Matcha Black Sugar Boba Milk,4,27.0
2023,6,8,1,2,Black Sugar Coffee Jelly,5,32.5
2023,6,8,1,2,Strawberry Milk,1,8
2023,6,8,1,2,Tiger Mango Sago,4,32
2023,6,8,1,2,Passion Fruit Tea,5,27.5
2023,6,8,1,2,Golden Oolong Tea,6,33.0
2023,6,8,1,2,Red Bean Matcha Milk,1,6.75
2023,6,8,1,2,Jasmine Green Tea,7,33.25
2023,6,8,2,2,Classic Brown Sugar Boba Milk Tea,1,6.25
2023,6,8,2,2,Taro Bubble Tea,4,27.0
2023,6,8,2,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,8,2,2,Black Sugar Coffee Jelly,5,32.5
2023,6,8,2,2,Strawberry Milk,3,24
2023,6,8,2,2,Tiger Mango Sago,5,40
2023,6,8,2,2,Passion Fruit Tea,6,33.0
2023,6,8,2,2,Golden Oolong Tea,6,33.0
2023,6,8,2,2,Red Bean Matcha Milk,3,20.25
2023,6,8,2,2,Jasmine Green Tea,4,19.0
2023,6,8,3,2,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,6,8,3,2,Taro Bubble Tea,3,20.25
2023,6,8,3,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,8,3,2,Black Sugar Coffee Jelly,4,26.0
2023,6,8,3,2,Strawberry Milk,3,24
2023,6,8,3,2,Tiger Mango Sago,1,8
2023,6,8,3,2,Passion Fruit Tea,2,11.0
2023,6,8,3,2,Golden Oolong Tea,3,16.5
2023,6,8,3,2,Red Bean Matcha Milk,3,20.25
2023,6,8,3,2,Jasmine Green Tea,1,4.75
2023,6,8,4,2,Classic Brown Sugar Boba Milk Tea,7,43.75
2023,6,8,4,2,Taro Bubble Tea,4,27.0
2023,6,8,4,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,8,4,2,Black Sugar Coffee Jelly,4,26.0
2023,6,8,4,2,Strawberry Milk,5,40
2023,6,8,4,2,Tiger Mango Sago,4,32
2023,6,8,4,2,Passion Fruit Tea,5,27.5
2023,6,8,4,2,Golden Oolong Tea,1,5.5
2023,6,8,4,2,Red Bean Matcha Milk,7,47.25
2023,6,8,4,2,Jasmine Green Tea,3,14.25
2023,6,8,5,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,8,5,2,Taro Bubble Tea,4,27.0
2023,6,8,5,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,8,5,2,Black Sugar Coffee Jelly,5,32.5
2023,6,8,5,2,Strawberry Milk,3,24
2023,6,8,5,2,Tiger Mango Sago,6,48
2023,6,8,5,2,Passion Fruit Tea,6,33.0
2023,6,8,5,2,Golden Oolong Tea,6,33.0
2023,6,8,5,2,Red Bean Matcha Milk,1,6.75
2023,6,8,5,2,Jasmine Green Tea,4,19.0
2023,6,8,6,2,Classic Brown Sugar Boba Milk Tea,2,12.5
2023,6,8,6,2,Taro Bubble Tea,6,40.5
2023,6,8,6,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,8,6,2,Black Sugar Coffee Jelly,2,13.0
2023,6,8,6,2,Strawberry Milk,5,40
2023,6,8,6,2,Tiger Mango Sago,5,40
2023,6,8,6,2,Passion Fruit Tea,5,27.5
2023,6,8,6,2,Golden Oolong Tea,7,38.5
2023,6,8,6,2,Red Bean Matcha Milk,1,6.75
2023,6,8,6,2,Jasmine Green Tea,1,4.75
2023,6,8,7,2,Classic Brown Sugar Boba Milk Tea,4,25.0
2023,6,8,7,2,Taro Bubble Tea,3,20.25
2023,6,8,7,2,Matcha Black Sugar Boba Milk,7,47.25
2023,6,8,7,2,Black Sugar Coffee Jelly,2,13.0
2023,6,8,7,2,Strawberry Milk,5,40
2023,6,8,7,2,Tiger Mango Sago,1,8
2023,6,8,7,2,Passion Fruit Tea,7,38.5
2023,6,8,7,2,Golden Oolong Tea,7,38.5
2023,6,8,7,2,Red Bean Matcha Milk,7,47.25
2023,6,8,7,2,Jasmine Green Tea,4,19.0
2023,6,8,8,2,Classic Brown Sugar Boba Milk Tea,5,31.25
2023,6,8,8,2,Taro Bubble Tea,3,20.25
2023,6,8,8,2,Matcha Black Sugar Boba Milk,1,6.75
2023,6,8,8,2,Black Sugar Coffee Jelly,1,6.5
2023,6,8,8,2,Strawberry Milk,2,16
2023,6,8,8,2,Tiger Mango Sago,7,56
2023,6,8,8,2,Passion Fruit Tea,4,22.0
2023,6,8,8,2,Golden Oolong Tea,5,27.5
2023,6,8,8,2,Red Bean Matcha Milk,7,47.25
2023,6,8,8,2,Jasmine Green Tea,2,9.5
2023,6,8,9,2,Classic Brown Sugar Boba Milk Tea,6,37.5
2023,6,8,9,2,Taro Bubble Tea,3,20.25
2023,6,8,9,2,Matcha Black Sugar Boba Milk,3,20.25
2023,6,8,9,2,Black Sugar Coffee Jelly,2,13.0
2023,6,8,9,2,Strawberry Milk,5,40
2023,6,8,9,2,Tiger Mango Sago,2,16
2023,6,8,9,2,Passion Fruit Tea,2,11.0
2023,6,8,9,2,Golden Oolong Tea,4,22.0
2023,6,8,9,2,Red Bean Matcha Milk,4,27.0
2023,6,8,9,2,Jasmine Green Tea,6,28.5
2023,6,8,10,2,Classic Brown Sugar Boba Milk Tea,3,18.75
2023,6,8,10,2,Taro Bubble Tea,5,33.75
2023,6,8,10,2,Matcha Black Sugar Boba Milk,6,40.5
2023,6,8,10,2,Black Sugar Coffee Jelly,7,45.5
